CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Zipcode
715496058,Attrited Customer,41,F,4,Uneducated,Single,17279,Gold,36,3,3,3,15987.0,0,15987.0,16268
709015833,Existing Customer,42,M,2,Graduate,Single,71336,Silver,36,3,3,2,34516.0,0,34516.0,16235
718612758,Existing Customer,36,M,2,High School,Married,172702,Blue,36,3,1,2,34516.0,939,33577.0,18417
712438308,Existing Customer,27,F,1,High School,Married,162715,Blue,15,2,1,2,7469.0,0,7469.0,17563
716238483,Attrited Customer,59,M,0,College,Married,88189,Blue,50,3,2,3,12918.0,2352,10566.0,18831
718297683,Attrited Customer,59,F,1,High School,Single,14202,Blue,50,1,0,3,4085.0,0,4085.0,17905
712206033,Existing Customer,55,M,1,Graduate,Married,51582,Blue,36,2,1,2,3705.0,1355,2350.0,16380
710904708,Existing Customer,56,F,1,High School,Married,24129,Blue,43,3,1,1,5319.0,921,4398.0,17145
711190233,Existing Customer,34,M,3,Graduate,Married,58909,Blue,36,3,2,1,4549.0,990,3559.0,18149
710535708,Existing Customer,49,M,2,Uneducated,Married,87163,Blue,39,2,3,1,15894.0,1293,14601.0,17999
794573883,Existing Customer,32,M,1,Unknown,Single,53165,Silver,16,3,3,1,17894.0,2517,15377.0,18076
719118708,Attrited Customer,49,F,3,Unknown,Single,23203,Blue,37,2,2,2,5855.0,0,5855.0,17796
790201158,Existing Customer,60,F,1,Uneducated,Married,17378,Silver,54,2,2,3,13062.0,1731,11331.0,18754
779333883,Attrited Customer,51,F,3,Uneducated,Married,12322,Blue,33,3,3,3,7428.0,0,7428.0,18305
719805183,Existing Customer,39,M,2,College,Married,33954,Blue,19,3,3,2,8848.0,961,7887.0,17849
721220583,Existing Customer,54,F,2,Graduate,Married,42657,Blue,41,3,1,3,7362.0,1176,6186.0,18531
779685558,Existing Customer,53,M,5,Graduate,Single,185462,Gold,36,2,4,1,34516.0,2088,32428.0,18455
713965683,Existing Customer,35,M,3,Post-Graduate,Married,94616,Blue,28,3,1,2,4380.0,0,4380.0,18026
710667708,Existing Customer,47,M,2,Uneducated,Single,64746,Blue,36,3,3,2,12510.0,1871,10639.0,17792
718979733,Existing Customer,52,M,5,Unknown,Single,70729,Blue,36,2,3,2,23712.0,2195,21517.0,18921
712104333,Existing Customer,57,F,2,Doctorate,Single,37358,Blue,44,2,2,3,9149.0,1254,7895.0,18774
793560033,Existing Customer,47,F,3,Uneducated,Single,175457,Silver,33,2,2,3,34516.0,1930,32586.0,16343
779920533,Existing Customer,54,F,1,High School,Married,28256,Blue,41,3,3,2,3784.0,2517,1267.0,17578
717480783,Existing Customer,39,M,1,High School,Single,99201,Blue,29,3,1,2,9680.0,2101,7579.0,16317
709066983,Existing Customer,50,M,4,High School,Married,144925,Blue,41,2,2,2,34516.0,2353,32163.0,17065
718528008,Existing Customer,60,F,1,High School,Married,1023,Blue,47,2,3,1,3845.0,1460,2385.0,18866
712390683,Existing Customer,41,M,2,Uneducated,Single,46875,Blue,27,2,3,1,13409.0,1255,12154.0,16476
826245858,Attrited Customer,50,M,2,Graduate,Single,93630,Silver,40,3,4,6,34516.0,0,34516.0,18174
712966458,Existing Customer,51,M,0,Unknown,Married,112860,Blue,36,3,2,3,8065.0,0,8065.0,18539
709467183,Existing Customer,56,M,3,Graduate,Married,64688,Blue,40,3,3,2,20501.0,561,19940.0,18071
710529708,Existing Customer,41,M,3,College,Single,74445,Blue,36,3,3,1,23260.0,1476,21784.0,16056
789817833,Attrited Customer,44,F,5,Post-Graduate,Unknown,31281,Blue,33,3,3,2,9073.0,2466,6607.0,17125
712363158,Existing Customer,36,M,1,Graduate,Single,64129,Blue,24,3,2,1,20101.0,1299,18802.0,17776
717060858,Attrited Customer,31,M,0,Graduate,Married,10446,Blue,36,3,2,3,6911.0,2517,4394.0,16015
718060983,Existing Customer,49,F,1,Graduate,Married,7995,Blue,36,2,3,2,3423.0,2186,1237.0,17319
711600033,Existing Customer,40,F,3,College,Single,3204,Silver,36,2,1,0,10729.0,0,10729.0,17973
709910733,Existing Customer,49,F,4,High School,Single,165644,Silver,30,2,3,2,34516.0,1963,32553.0,16129
757291008,Attrited Customer,46,M,4,Unknown,Married,82408,Blue,39,3,3,2,34516.0,289,34227.0,16252
819376683,Existing Customer,54,M,1,Unknown,Single,86728,Blue,49,2,3,3,28570.0,2027,26543.0,17876
720458883,Existing Customer,29,M,1,High School,Married,63407,Blue,16,3,2,1,12495.0,2517,9978.0,18604
708963258,Attrited Customer,46,M,3,College,Married,74412,Blue,39,3,3,2,13344.0,1907,11437.0,18211
711746133,Attrited Customer,50,M,1,Unknown,Single,165931,Blue,37,4,3,2,32563.0,0,32563.0,17436
715249533,Existing Customer,49,F,3,Graduate,Single,57388,Blue,36,3,2,2,3375.0,0,3375.0,17465
708522033,Existing Customer,50,M,2,College,Married,76600,Blue,36,2,2,1,12299.0,1664,10635.0,17420
708496833,Attrited Customer,60,M,1,High School,Single,29920,Blue,50,4,4,5,4613.0,0,4613.0,18601
717464958,Existing Customer,55,F,2,Doctorate,Married,25471,Silver,36,3,2,1,10858.0,0,10858.0,18722
751166508,Existing Customer,57,M,3,Post-Graduate,Single,108680,Blue,50,3,1,1,34516.0,2293,32223.0,18113
795218883,Existing Customer,47,M,3,High School,Married,76189,Blue,41,2,3,3,4207.0,1556,2651.0,18865
710856558,Existing Customer,45,F,2,Graduate,Married,15539,Blue,36,2,3,1,3336.0,1889,1447.0,16708
721107258,Existing Customer,45,F,5,Unknown,Unknown,24067,Blue,37,2,2,2,5465.0,1967,3498.0,17639
716457783,Existing Customer,55,F,1,College,Single,5954,Silver,36,3,1,3,12633.0,1661,10972.0,17630
710810883,Existing Customer,39,M,1,College,Single,80500,Blue,36,3,1,3,34516.0,1260,33256.0,17537
710895708,Attrited Customer,35,F,0,Doctorate,Married,1115,Blue,27,2,3,2,3876.0,0,3876.0,17741
789200208,Existing Customer,40,F,4,Uneducated,Married,43742,Blue,29,2,3,3,3326.0,2181,1145.0,16607
718578708,Existing Customer,49,M,4,Post-Graduate,Single,141743,Silver,38,3,3,1,34516.0,1562,32954.0,17561
719859033,Attrited Customer,32,M,3,Graduate,Married,41374,Blue,20,2,2,2,3264.0,0,3264.0,17059
713036208,Existing Customer,46,M,1,Graduate,Married,41568,Blue,27,2,2,2,6903.0,2091,4812.0,17435
771769383,Existing Customer,42,F,3,Unknown,Married,3125,Blue,31,2,3,2,2940.0,0,2940.0,18273
718316058,Existing Customer,51,M,1,Uneducated,Married,67544,Blue,38,3,3,1,13731.0,1375,12356.0,16956
710155983,Attrited Customer,52,M,1,Unknown,Single,46866,Blue,36,3,3,4,4826.0,0,4826.0,18808
779571708,Attrited Customer,43,M,5,Graduate,Married,69310,Blue,25,1,2,3,4259.0,0,4259.0,17156
718042383,Existing Customer,38,M,1,Uneducated,Unknown,52567,Blue,18,3,3,3,3523.0,1379,2144.0,18145
710244108,Existing Customer,44,M,3,College,Married,66664,Gold,34,3,1,3,34516.0,1543,32973.0,17220
806649333,Existing Customer,47,F,4,High School,Unknown,109823,Blue,42,3,3,2,16998.0,1404,15594.0,16657
789280683,Existing Customer,56,M,2,Graduate,Single,150346,Blue,45,2,2,3,11714.0,898,10816.0,16987
713318733,Attrited Customer,32,M,0,College,Single,73170,Blue,24,3,2,3,4097.0,0,4097.0,18647
709611183,Attrited Customer,41,F,3,High School,Married,9800,Blue,31,3,3,3,3952.0,0,3952.0,18557
712441308,Attrited Customer,41,F,4,Unknown,Single,141710,Blue,25,2,2,3,29295.0,0,29295.0,17271
709315383,Existing Customer,31,F,0,Post-Graduate,Single,109707,Blue,36,3,3,1,26423.0,0,26423.0,17692
710141208,Existing Customer,45,F,4,Uneducated,Married,12765,Blue,37,3,3,1,3196.0,1817,1379.0,16937
711684408,Attrited Customer,50,F,0,Graduate,Married,32151,Blue,38,2,3,1,4935.0,1574,3361.0,18881
758331483,Existing Customer,31,M,0,Graduate,Single,61477,Silver,24,2,2,2,34516.0,984,33532.0,17820
715825458,Attrited Customer,47,M,2,Graduate,Married,112363,Blue,36,3,3,2,12933.0,2239,10694.0,17453
708248358,Existing Customer,42,M,4,Graduate,Unknown,79867,Silver,30,3,1,3,29937.0,0,29937.0,18366
779808333,Existing Customer,48,F,2,Graduate,Single,5700,Blue,38,2,1,2,8881.0,1901,6980.0,17635
715989108,Existing Customer,52,M,3,Unknown,Single,106772,Blue,42,3,3,3,27514.0,1834,25680.0,16917
714912408,Existing Customer,45,M,2,Uneducated,Married,107943,Blue,37,3,1,1,32275.0,1845,30430.0,17799
827683383,Existing Customer,48,F,3,Uneducated,Divorced,17573,Blue,44,3,2,1,4107.0,2517,1590.0,16441
719595708,Existing Customer,53,F,2,High School,Married,93261,Blue,47,3,1,1,7469.0,1294,6175.0,18121
711566208,Existing Customer,58,F,3,Graduate,Married,37389,Blue,36,2,2,2,5023.0,1857,3166.0,17335
711161133,Attrited Customer,36,F,2,Unknown,Single,21734,Blue,36,2,3,3,6071.0,0,6071.0,18119
715052583,Existing Customer,45,M,3,Doctorate,Single,68566,Silver,34,3,3,1,27494.0,879,26615.0,16627
714586458,Existing Customer,41,F,1,High School,Divorced,29280,Blue,36,2,3,1,7106.0,2031,5075.0,18557
711523533,Existing Customer,43,M,5,Post-Graduate,Single,71182,Blue,31,3,3,1,17230.0,1805,15425.0,18320
756658083,Existing Customer,49,M,4,Post-Graduate,Single,94669,Blue,42,3,2,1,30885.0,2018,28867.0,16882
709247808,Existing Customer,53,F,1,Unknown,Unknown,9821,Blue,43,2,2,2,3629.0,2517,1112.0,18089
713242383,Attrited Customer,39,M,2,Uneducated,Married,160991,Silver,19,2,1,2,34516.0,796,33720.0,17749
717135333,Existing Customer,50,F,1,Graduate,Single,44233,Blue,36,3,2,2,17970.0,1390,16580.0,17813
716150358,Existing Customer,38,M,3,Graduate,Married,23198,Silver,27,3,2,3,10343.0,2070,8273.0,16504
717457008,Attrited Customer,43,M,3,Uneducated,Single,52158,Blue,36,3,3,3,9267.0,0,9267.0,17228
711822933,Existing Customer,55,F,2,College,Married,44933,Blue,45,2,3,3,2985.0,1651,1334.0,16744
803968233,Existing Customer,39,F,2,Uneducated,Married,2597,Silver,34,3,3,3,14386.0,2517,11869.0,16226
779037408,Existing Customer,38,M,1,High School,Single,56060,Blue,19,2,3,3,3581.0,694,2887.0,16661
709007883,Existing Customer,37,M,2,Graduate,Married,20342,Blue,28,2,2,3,3079.0,1267,1812.0,18686
714635883,Existing Customer,48,F,2,Unknown,Single,35960,Blue,37,3,3,2,3594.0,1996,1598.0,16692
779914383,Existing Customer,34,M,1,Uneducated,Married,77445,Blue,18,3,2,2,10488.0,1636,8852.0,16581
712841883,Attrited Customer,50,M,3,College,Single,101360,Silver,36,3,3,2,34516.0,2517,31999.0,16302
719582058,Attrited Customer,41,M,3,Doctorate,Single,114330,Blue,29,2,2,3,24001.0,1629,22372.0,18884
708387933,Existing Customer,49,F,2,Post-Graduate,Married,38205,Blue,37,2,1,2,5500.0,0,5500.0,17506
717251508,Existing Customer,37,M,1,Uneducated,Married,168564,Blue,17,1,1,3,34516.0,0,34516.0,17670
710699283,Existing Customer,46,M,2,Graduate,Single,189287,Blue,28,1,1,1,7790.0,1921,5869.0,18302
709141908,Existing Customer,53,M,2,Graduate,Married,114942,Blue,41,2,3,1,10301.0,2451,7850.0,18910
720356133,Existing Customer,48,F,4,High School,Single,78811,Blue,36,2,3,1,23939.0,1419,22520.0,17233
717788958,Existing Customer,31,M,0,Graduate,Divorced,101306,Blue,19,1,1,2,21615.0,570,21045.0,16600
778563858,Existing Customer,40,F,3,Uneducated,Married,15482,Blue,33,1,1,1,8712.0,991,7721.0,17248
711096633,Attrited Customer,37,F,2,Uneducated,Unknown,5963,Silver,29,5,2,6,12203.0,0,12203.0,16645
716816583,Existing Customer,61,M,0,Graduate,Married,74908,Blue,48,1,3,1,15483.0,2148,13335.0,17676
719841708,Existing Customer,45,M,0,Uneducated,Single,96136,Blue,36,1,4,3,20356.0,2031,18325.0,18175
708555633,Existing Customer,32,F,1,High School,Single,11313,Blue,16,2,3,1,3548.0,2517,1031.0,17195
714638883,Existing Customer,31,M,0,Graduate,Single,41517,Blue,36,2,3,3,4661.0,1835,2826.0,17301
809147283,Existing Customer,43,F,5,Graduate,Married,24447,Gold,38,2,2,1,15987.0,1372,14615.0,17943
708197358,Attrited Customer,57,M,2,Uneducated,Unknown,91417,Blue,48,4,1,3,30543.0,264,30279.0,17880
757247808,Attrited Customer,42,F,3,Graduate,Married,21241,Blue,35,2,4,3,5230.0,2517,2713.0,17510
820922733,Existing Customer,43,M,2,Graduate,Married,81886,Blue,38,2,1,2,34516.0,0,34516.0,16767
807977808,Existing Customer,39,F,2,Graduate,Single,35858,Blue,34,1,3,3,3246.0,2517,729.0,16479
712863183,Existing Customer,46,F,3,Graduate,Married,51779,Blue,38,2,3,3,10018.0,829,9189.0,16970
778825908,Existing Customer,43,F,2,Unknown,Single,7633,Silver,24,1,1,3,10272.0,1523,8749.0,16635
713379258,Existing Customer,32,F,1,High School,Married,26712,Blue,36,1,1,2,4097.0,1293,2804.0,17447
710232483,Existing Customer,49,F,1,Uneducated,Married,163192,Blue,36,2,3,2,19846.0,2162,17684.0,18039
710170758,Attrited Customer,32,M,0,Post-Graduate,Married,62403,Blue,25,6,2,2,4469.0,2331,2138.0,17011
803421108,Existing Customer,49,M,4,Graduate,Single,92545,Blue,43,1,2,2,20701.0,2517,18184.0,16778
792152283,Existing Customer,54,M,3,Graduate,Married,179996,Blue,48,1,3,2,8426.0,0,8426.0,18428
717291333,Existing Customer,38,M,3,Uneducated,Married,87673,Blue,29,2,2,2,16722.0,0,16722.0,17508
714928158,Existing Customer,60,M,0,High School,Single,119642,Silver,36,1,2,3,34516.0,806,33710.0,16242
780511683,Attrited Customer,47,M,3,Graduate,Single,47561,Blue,34,4,3,3,4413.0,232,4181.0,16070
772491333,Existing Customer,31,F,1,Post-Graduate,Married,37559,Blue,21,2,1,2,5342.0,2005,3337.0,18479
719847108,Attrited Customer,52,M,1,Unknown,Married,52303,Blue,36,4,3,3,8455.0,2517,5938.0,17374
808045833,Existing Customer,49,M,3,Uneducated,Single,7767,Blue,44,2,3,2,7659.0,1698,5961.0,18891
708385533,Attrited Customer,49,F,1,Graduate,Married,5313,Silver,36,2,3,3,11059.0,0,11059.0,16743
770205708,Existing Customer,31,M,0,Unknown,Married,20854,Blue,25,2,3,0,4093.0,0,4093.0,18809
719379858,Attrited Customer,39,M,1,Graduate,Married,104935,Blue,36,2,2,3,24239.0,0,24239.0,18364
709657533,Attrited Customer,44,M,3,High School,Unknown,157947,Blue,36,2,3,2,7793.0,2270,5523.0,17307
798788958,Existing Customer,32,M,1,High School,Single,96555,Blue,26,2,3,2,6407.0,1130,5277.0,18714
720011958,Existing Customer,57,M,2,High School,Single,70052,Blue,36,2,3,3,6024.0,1532,4492.0,18495
708982158,Existing Customer,48,F,2,Graduate,Single,31333,Blue,36,2,2,3,3352.0,2122,1230.0,18341
710803983,Existing Customer,44,M,1,Unknown,Married,96775,Blue,33,2,3,1,32222.0,0,32222.0,17996
719768658,Existing Customer,31,F,0,College,Married,24468,Silver,24,2,3,1,34516.0,2032,32484.0,17957
711355908,Existing Customer,44,F,3,Graduate,Unknown,63741,Silver,36,2,3,3,34516.0,941,33575.0,18686
813153108,Existing Customer,49,M,4,College,Married,119023,Blue,44,2,3,3,31091.0,966,30125.0,16909
712487883,Attrited Customer,54,M,5,High School,Married,88614,Blue,48,2,1,3,7464.0,0,7464.0,17712
753220383,Attrited Customer,29,M,0,Graduate,Single,171917,Blue,22,2,2,3,11722.0,0,11722.0,16449
708340758,Attrited Customer,41,M,4,High School,Married,10810,Blue,32,2,3,3,7769.0,0,7769.0,16812
720852108,Existing Customer,46,M,4,High School,Divorced,135912,Blue,31,2,3,1,3569.0,1553,2016.0,17224
716728233,Existing Customer,47,F,4,High School,Married,7178,Blue,36,1,3,1,3216.0,1480,1736.0,17230
711863433,Existing Customer,30,M,1,Unknown,Unknown,37965,Blue,13,1,3,1,3789.0,1782,2007.0,17076
779422458,Existing Customer,31,F,1,Unknown,Divorced,19620,Blue,13,2,2,3,3533.0,1206,2327.0,17028
715573758,Existing Customer,43,M,4,Uneducated,Married,178436,Silver,36,1,2,1,34516.0,1816,32700.0,18206
794530608,Existing Customer,52,M,2,Uneducated,Single,88302,Blue,34,2,2,3,27229.0,0,27229.0,17895
718376583,Attrited Customer,52,M,2,Graduate,Divorced,114904,Silver,44,4,3,2,34516.0,751,33765.0,17097
720827133,Attrited Customer,43,F,3,Doctorate,Single,28151,Blue,30,1,2,2,6261.0,463,5798.0,18151
767414808,Existing Customer,57,F,0,Uneducated,Married,15046,Blue,51,2,3,3,6996.0,2092,4904.0,17272
718919433,Existing Customer,52,F,4,Graduate,Single,256,Blue,36,2,3,3,4440.0,1149,3291.0,17582
708694983,Existing Customer,55,F,1,Uneducated,Unknown,13366,Blue,36,1,2,1,3150.0,2222,928.0,17675
719270358,Existing Customer,57,F,2,Doctorate,Divorced,48987,Blue,48,2,2,2,4288.0,1678,2610.0,16787
708948483,Attrited Customer,54,M,3,Graduate,Married,92934,Silver,36,2,3,1,34516.0,761,33755.0,17471
708462258,Existing Customer,51,F,1,High School,Married,21685,Blue,38,1,1,2,5189.0,1171,4018.0,17604
716721483,Attrited Customer,59,M,0,Uneducated,Single,46668,Blue,52,1,2,2,14458.0,2017,12441.0,18825
799011558,Existing Customer,43,M,3,Uneducated,Married,129557,Blue,37,1,2,3,16909.0,1171,15738.0,18310
710697408,Existing Customer,41,F,5,Unknown,Married,37199,Blue,22,2,1,3,6739.0,896,5843.0,16470
710527533,Attrited Customer,45,M,5,College,Single,51611,Blue,36,4,3,3,4982.0,0,4982.0,17047
709996833,Attrited Customer,31,M,1,Post-Graduate,Single,31419,Silver,36,6,3,5,12359.0,0,12359.0,16990
718531983,Existing Customer,51,M,3,High School,Married,100447,Blue,41,1,3,3,9959.0,2068,7891.0,18799
715554708,Existing Customer,53,M,1,High School,Unknown,169186,Blue,34,2,1,2,8507.0,1484,7023.0,17674
718774533,Existing Customer,48,M,1,College,Married,72021,Blue,44,2,3,1,15355.0,1823,13532.0,16491
712337208,Existing Customer,59,F,2,Unknown,Single,193313,Blue,46,2,3,2,23731.0,1890,21841.0,18650
714022833,Attrited Customer,42,F,2,Graduate,Single,46550,Silver,32,4,3,3,17909.0,0,17909.0,16663
710026458,Existing Customer,34,M,1,Unknown,Married,59245,Blue,36,2,2,2,3995.0,2475,1520.0,17272
710178558,Attrited Customer,46,M,2,High School,Married,62959,Gold,38,5,3,6,34516.0,2517,31999.0,17447
768712383,Attrited Customer,51,M,5,Graduate,Divorced,165143,Blue,45,6,3,6,34516.0,0,34516.0,16892
711156858,Attrited Customer,48,F,5,High School,Single,35027,Blue,40,1,4,3,8297.0,2517,5780.0,18543
719799033,Existing Customer,52,M,1,Post-Graduate,Unknown,95132,Blue,40,2,1,2,5520.0,2448,3072.0,18856
720788883,Existing Customer,58,F,0,Uneducated,Unknown,41868,Blue,36,1,2,3,3736.0,2209,1527.0,18839
710306358,Attrited Customer,38,M,1,Unknown,Married,42101,Blue,18,1,1,2,9664.0,1983,7681.0,16832
758617233,Existing Customer,56,F,5,Doctorate,Single,32266,Blue,49,3,3,2,4132.0,1559,2573.0,18708
720163458,Existing Customer,38,M,1,Uneducated,Unknown,138675,Blue,21,4,2,3,28043.0,1786,26257.0,17650
708482658,Existing Customer,41,M,3,Graduate,Married,114037,Blue,31,3,2,2,9959.0,1946,8013.0,18810
826148883,Existing Customer,45,M,2,Graduate,Married,123795,Blue,41,4,3,1,16453.0,1660,14793.0,17248
779055033,Attrited Customer,43,F,3,Uneducated,Unknown,27127,Blue,24,1,2,2,8256.0,2416,5840.0,17756
713118183,Existing Customer,31,M,1,Unknown,Married,57311,Blue,23,5,1,2,13427.0,1562,11865.0,17595
714103083,Existing Customer,47,M,2,College,Married,52210,Blue,37,6,3,1,3263.0,1525,1738.0,16927
714145233,Attrited Customer,34,M,0,Graduate,Divorced,100274,Silver,24,1,2,3,34516.0,400,34116.0,17442
719547033,Attrited Customer,40,M,4,Unknown,Married,98547,Blue,31,1,3,6,23502.0,0,23502.0,17388
720899058,Existing Customer,35,M,2,Graduate,Married,96738,Blue,21,6,2,1,7685.0,2517,5168.0,17748
789432033,Attrited Customer,32,F,1,Graduate,Married,645,Blue,23,1,2,3,4065.0,230,3835.0,17549
717214158,Existing Customer,41,M,4,Post-Graduate,Married,56186,Blue,28,5,3,3,9815.0,0,9815.0,17974
715269483,Existing Customer,50,M,4,Post-Graduate,Married,147712,Blue,36,4,1,3,17374.0,2517,14857.0,17655
718805733,Existing Customer,39,F,2,Graduate,Single,44065,Blue,28,3,1,1,7093.0,2517,4576.0,17815
789780033,Existing Customer,33,M,3,College,Married,81720,Silver,22,6,2,2,34516.0,917,33599.0,16478
716482533,Existing Customer,48,F,2,Unknown,Married,30800,Blue,36,2,1,2,3329.0,0,3329.0,18342
708319908,Attrited Customer,37,M,3,Graduate,Single,109774,Blue,17,1,1,2,4116.0,1473,2643.0,17796
711663858,Existing Customer,28,M,1,Post-Graduate,Single,56134,Blue,13,4,3,3,20030.0,1204,18826.0,16840
716894658,Existing Customer,49,F,1,Graduate,Divorced,382,Blue,44,5,2,2,8687.0,1763,6924.0,16458
714082308,Attrited Customer,39,M,3,High School,Single,100333,Blue,13,2,1,3,8656.0,0,8656.0,18899
708082083,Existing Customer,45,F,3,High School,Married,26517,Blue,36,4,3,3,3544.0,1661,1883.0,17146
714820158,Attrited Customer,29,M,0,High School,Single,52280,Blue,36,6,3,1,5988.0,660,5328.0,17544
713347608,Attrited Customer,54,F,2,Post-Graduate,Single,10001,Blue,43,2,3,2,4917.0,0,4917.0,17988
721395633,Existing Customer,53,M,1,Graduate,Single,99832,Blue,41,5,3,3,18591.0,994,17597.0,18160
721438233,Existing Customer,39,M,2,Post-Graduate,Single,57466,Blue,31,6,3,3,3297.0,1761,1536.0,17643
713987808,Existing Customer,43,F,3,College,Single,5352,Blue,33,4,2,2,5702.0,2165,3537.0,16568
721086483,Existing Customer,27,F,0,Uneducated,Single,32587,Silver,19,3,3,3,10982.0,2517,8465.0,18130
709969758,Existing Customer,43,M,3,Graduate,Single,72534,Platinum,35,4,3,3,34516.0,1774,32742.0,16727
801502008,Existing Customer,37,M,1,Graduate,Married,71165,Blue,31,5,1,2,20144.0,1195,18949.0,16522
819051183,Existing Customer,47,F,4,Graduate,Married,168276,Blue,42,4,1,3,16349.0,1925,14424.0,18570
710858658,Existing Customer,48,F,4,Doctorate,Divorced,4153,Silver,38,2,1,2,10610.0,0,10610.0,17701
716002458,Existing Customer,43,M,4,College,Married,55363,Blue,30,1,1,2,7386.0,656,6730.0,16733
718080558,Attrited Customer,41,F,4,High School,Single,27244,Blue,36,6,3,3,4720.0,0,4720.0,18947
788019483,Existing Customer,49,M,3,Graduate,Married,89371,Blue,40,4,1,3,3660.0,766,2894.0,16535
716151858,Existing Customer,46,M,3,Unknown,Single,88590,Blue,36,5,1,3,12932.0,1893,11039.0,16840
717241233,Existing Customer,60,F,1,Unknown,Single,29959,Blue,51,3,3,3,6089.0,1341,4748.0,16833
713880633,Attrited Customer,53,M,2,Unknown,Single,63330,Blue,43,2,2,3,5905.0,0,5905.0,17413
712374708,Existing Customer,28,F,0,Graduate,Married,150779,Blue,15,2,2,2,23103.0,897,22206.0,16941
